sample_id,batch_id,reference_measurement_1,reference_measurement_2,reference_measurement_3,reference_measurement_4,reference_measurement_5,reference_measurement_6,phenotype_outcome
B12_S02,batch_12,0.2824561870302903,-1.4434554975083156,0.4189224204256366,1.011801296139048,-0.4544038489140113,1.0713546200681234,1
B12_S03,batch_12,0.29563755206834735,-0.7756954953971154,-0.015922375916600034,-0.8094983899484536,1.2534489253542178,0.24166308398899689,1
B12_S04,batch_12,-0.33007319122161316,-2.1036434763382696,0.952995113302922,-0.42748942469675866,0.14613407570084747,1.740958672557713,1
B12_S05,batch_12,-1.046544996092731,-0.5193291411214942,-0.2046153842138841,-0.0012559438437686754,0.7656837903662801,0.34756839397749295,0
B12_S06,batch_12,-0.7890534635809272,0.8536219455835661,0.5665106036545853,0.22336199227769968,-0.7851844920962996,-0.6935415175955937,0
B12_S07,batch_12,-0.9999083710543712,0.1994784395766388,-0.6217525120077484,-0.2672542940029773,0.603607522747875,-0.49250121477869535,0
B12_S08,batch_12,1.98385822802987,0.9109007189408145,-0.10155729383289537,0.14559049087682724,0.6501907582266173,-0.5654246617905873,1
B12_S09,batch_12,-0.32356310116572295,1.4060684687753444,2.0380681550740687,0.08329388992977749,-0.19254477533770764,-1.777137034548638,0
B12_S10,batch_12,0.24684503209310055,-0.47286721412918276,0.4206993274487399,2.3442504405165394,0.45962971919942697,1.3023794694736097,1
B12_S11,batch_12,0.856438610331514,1.1826661542066328,-0.7207076199520619,0.0097150095434127,0.5354056469841864,1.214324535239516,1
B12_S12,batch_12,-0.25069449946195566,0.23930310011349432,-0.839905168797868,-0.6075910236020718,-0.7938690730806779,-0.4706777677382056,0
B12_S13,batch_12,1.158661210305762,-0.13359174223789072,-0.5874789300059711,-0.6207874967986855,-0.2358323689497609,-1.6912517844141652,1
B12_S14,batch_12,1.2653916903607763,-1.5808821245902354,-0.5436420537590942,-1.2829720778955804,0.41622368627339734,0.32624888415740383,1
B12_S15,batch_12,-0.2507484114209798,-0.6156818642010037,1.3200895494732277,0.19992521745646746,0.0002726306432174752,-0.8214759241307332,1
B12_S16,batch_12,-1.797123044195859,-0.9532273825051711,0.263041853498767,-0.3541887918632417,1.0392248591268567,1.357869896579685,0
B12_S17,batch_12,1.243120183089938,0.21144371741189394,1.3289917443459258,-0.4400673121258156,-0.6851306343273014,1.4097298352463787,1
B12_S18,batch_12,1.1227407444787953,0.8261802637893516,0.7969168129027682,-0.9579292816957139,0.14303973503171882,0.018900663034966708,1
B13_S01,batch_13,1.0766315596735319,-0.19106810983721617,-0.738868410229968,0.8680608409487454,-0.6381689392440504,-1.0567905445025174,0
B13_S02,batch_13,0.3785857761659848,0.7650695874205834,1.009656664389415,0.03510980609238812,1.0206699368489285,-0.49713534735969145,0
B13_S03,batch_13,1.1053609323552276,0.1936095894559083,0.18349168815012334,-0.28146270362447556,-0.781837866158857,0.7841236251365844,1
B13_S04,batch_13,0.5965153500838972,-0.5309568043638786,0.1250733235638991,1.7383653891505542,-0.458472368008664,0.254408052894306,1
B13_S05,batch_13,0.8372720335874102,-0.41072608721183335,-0.49482033697919625,1.0536586973143558,0.08326580369270836,0.5007529829945836,1
B13_S06,batch_13,1.0104573738514213,0.9526422102259069,2.851470006520375,-0.596091583681357,-1.11614948313622,0.9604728750463805,1
B13_S07,batch_13,1.0097323665524136,-0.9579539341484116,0.468238312633368,-1.3103077026992744,0.2998499366701616,-0.10785101535884932,1
B13_S08,batch_13,-0.5837970122210178,1.5959076710203797,0.939586174727624,-0.2021707568654032,-0.5730989920183567,-2.127913220805692,0
B13_S09,batch_13,1.2884571758946182,0.6196783672895843,-0.2794787094733425,-0.06951136256650903,-0.01941515255569487,0.4648880983080507,1
B13_S10,batch_13,0.5952147318885913,-0.3478815301038428,1.1485781611239814,-0.17829031609965196,-1.1309474888305733,0.5048665906316476,1
B13_S11,batch_13,0.3688606519824548,-0.2745775311359113,0.8675772279160907,-0.7336734027696166,1.1567962577304458,0.7023929850757007,1
B13_S12,batch_13,1.5379470415367806,1.6365308334534656,-0.09691620946390656,0.019878270177524415,-0.5431449995008225,0.27858800506966896,1
B13_S13,batch_13,0.9736869255546341,0.9491808345218917,-0.6012964597718834,1.3033699305985325,-0.2991825875288479,1.6322156801582257,0
B13_S14,batch_13,1.939484150940899,-1.5902112082210609,0.36312263234962316,1.9175268925182052,0.6901349499516222,-0.803293155104756,1
B13_S15,batch_13,0.6339654678452064,-1.34595046240702,0.9891135750060038,0.7805152158934585,0.29743564614549156,0.0016250502825055219,1
B13_S16,batch_13,1.6519110076940984,0.16591500891617486,1.7360167882796391,1.2577046178047249,0.3669534545120735,-1.1399835385361696,1
B13_S17,batch_13,-0.4091071620304335,-0.540630821035416,0.6221560586935326,-1.6354050603359949,0.38953719617029847,-1.952228659656746,0
B13_S18,batch_13,0.5822544087089352,-0.9060944102215973,-0.8847001200576984,0.4251336385204212,-2.306212511948825,0.6485694615422712,1
B14_S01,batch_14,-0.21018619057343668,-0.8409538477953595,0.366704656412679,0.6819660877896336,0.5646319016197174,-0.7194490093115675,1
B14_S02,batch_14,-1.3873465828025353,-1.4102808813104932,1.9538244859245033,-0.4682263014209223,-0.2844814804568173,-0.0027779438752517094,0
B14_S03,batch_14,1.0996159898790947,-0.11632432350245372,2.914523107623407,-0.5886546509975316,-0.18807683046951879,0.16468388124767608,1
B14_S04,batch_14,-0.14220355311821498,-1.2567451150978157,-0.5508219291251022,-0.6249889943406487,1.4169148940123024,-1.819564100258223,1
B14_S05,batch_14,0.07295149417538475,0.0897354822645443,1.2591265173595503,-2.5885450201108227,0.7850622335062013,-0.7788696642477273,1
B14_S06,batch_14,0.83086353892751,0.5720311862616927,1.2375236622209402,-0.4064588776650671,1.192565813196309,-0.3420899263914776,1
B14_S07,batch_14,-1.1786731077392214,0.29734052434419417,0.13330120810356705,-1.143262365320497,0.0008723426893625374,-1.1555721493314297,0
B14_S08,batch_14,-1.9527385436311462,-0.31310714244971033,1.520400064154189,1.165978854452487,-1.524530686686614,-1.8884452933451954,0
B14_S09,batch_14,0.07350459524698257,-1.2524717646130743,0.8080172904081379,1.9522420864766934,-0.30148962783785793,1.044454263222713,1
B14_S10,batch_14,-0.05284901590028438,-0.14318049665125507,1.2799802773566946,1.3165009998630999,1.5817347023049992,0.39491067647631306,1
B14_S11,batch_14,1.0635458815189762,0.4773722184069265,1.5181854153435697,0.41437290872853566,-0.8404776848443032,-0.015688902218454537,1
B14_S12,batch_14,-0.6690247405205257,-1.1497982042767596,2.4427487274504607,0.09268015586854443,1.2479004926988084,-0.6244528862897647,1
B14_S13,batch_14,0.773391137856581,0.47525334664546853,1.1985673637541416,0.469437445440757,-0.12629548750757463,2.5873453020238157,1
B14_S14,batch_14,-1.1796159370545285,0.33305567082005055,-0.9177958501541088,-0.13418021050642093,0.1658780870820929,-1.3695060911183432,0
B14_S15,batch_14,-0.3236969039573991,1.776343947696285,2.2866677416566903,0.6808391278652688,-0.409012802921513,-1.6759474035763045,0
B14_S16,batch_14,-0.5547968142771518,-1.3610201659702719,0.04146314184319633,0.04512700498851257,0.3303812490919535,-0.8793144015457259,1
B14_S17,batch_14,-0.780315149781771,-1.7612464672962362,-0.3512392710508965,-0.21744600423099042,-0.7446224276959863,-2.312522854271986,0
B14_S18,batch_14,-0.542756194991894,-0.6310928870786675,1.8584537107822556,0.3692093166522565,2.2470597937695764,-0.05137725087892253,1
B15_S01,batch_15,-0.6323671746733267,1.5485093118445703,-1.6161497993872533,0.9413994240787166,-0.658220325447914,-0.5519748392865291,0
B15_S02,batch_15,0.3576831135968286,0.4156159050008458,-0.8089550885022727,-0.11571429177524772,0.3593565608271057,-0.8736781782727472,0
B15_S03,batch_15,1.1760399886576038,0.19197783546190494,-1.3378065879684746,-0.718122642577871,1.0828822877031703,1.3044159423961839,1
B15_S04,batch_15,0.31955304740794854,1.6247409862801874,0.9175914026681881,-1.6695891399287532,-0.2902787710269363,0.48456928419040646,0
B15_S05,batch_15,-1.5602639335186526,-0.2344007130617798,-0.44956964490479134,0.31881581007198656,0.04141359225573438,-2.1841233427799622,0
B15_S06,batch_15,0.7281875912538527,0.4393748683021962,-1.3248352886411672,-0.24772840605113555,1.120402597571548,-0.7018949338813756,0
B15_S07,batch_15,1.1631749044815425,1.8036023390807747,-0.6998317221138503,-0.25483910660326825,1.0941460958256612,0.9775593309961419,0
B15_S08,batch_15,2.4245515091944645,1.240184317679807,1.047516204564551,-2.500671947088115,1.5595343901545604,-0.8621932371688599,1
B15_S09,batch_15,0.48797479884905554,0.7904333443209324,1.8127604671803486,0.03225668356416855,-0.09232525519600066,1.7938125774791782,1
B15_S10,batch_15,-0.28661274017865845,-0.9954518490843842,0.4434413792820825,-1.5847091650721423,0.6329691149189637,0.9966490569996487,1
B15_S11,batch_15,0.47849897104114014,2.2168102623654113,-1.912866177440387,1.4030499653285036,0.9293957779268254,-1.248217824973692,0
B15_S12,batch_15,1.6195265651552249,0.21704936263301078,0.22522401211318133,-0.9879712734564188,0.8734064501358385,-0.49499338740890875,1
B15_S13,batch_15,0.005174915889574194,0.7950981496816196,-2.2786725586460257,-0.25498983323715146,0.7461270555633122,1.0062485287099527,0
B15_S14,batch_15,0.737753286616141,0.16951413512040892,-1.0275583774151436,-2.544895080794344,1.1169471543688967,-1.3444176701005865,0
B15_S15,batch_15,0.39931340791495235,1.5502385623136201,0.5144817040510753,-1.8606695593152724,0.18444302985590386,-0.29096750769228397,0
B15_S16,batch_15,1.767985588430486,1.0488129616680482,-0.6079472984708846,-0.35588142296140796,-1.4772322299340828,3.355728787888306,1
B15_S17,batch_15,-0.06588406629362509,-0.722083137540467,0.7176064660443392,-2.6829028588056856,0.2629764143450292,-1.3282128825574384,0
B15_S18,batch_15,2.0806488745980887,0.5280561532315831,-1.6798405296528063,-0.10320084599094714,0.6211806568080283,0.9083600162126513,1
B16_S01,batch_16,0.9802336483249132,-0.20838895040883637,-0.6134193450867248,-0.9001778315816906,-0.9007991366117112,-1.0114224540354297,1
B16_S02,batch_16,-0.5608937277141204,-2.6413327908063673,1.4078570938064359,0.747006522457669,1.9105896854600353,-0.07581879247800277,1
B16_S03,batch_16,-1.0981052789391128,-1.27520649050064,-1.7562249248373407,-1.6558592832767896,0.3238470871192167,-1.6311232735952292,0
B16_S04,batch_16,-0.7882584250495674,-0.07914835349762878,0.24725999280536393,0.48164722608667865,0.9636379574610392,-2.3779743797793196,0
B16_S05,batch_16,0.2647834903291437,-3.0750206536001374,-0.35759248402024985,-1.1690946147250285,-0.25460511674274,0.2833042765289273,1
B16_S06,batch_16,0.07698963149228005,0.1934145927820332,-1.1892501175172339,-1.514202047670104,1.8717122759097533,-1.0404422383983838,0
B16_S07,batch_16,-0.5119983854044656,-0.6157177766742958,0.21370225619096272,-0.10025351907590152,-1.8226307459500244,1.2961485345748753,0
B16_S08,batch_16,-1.1188789782442807,-2.446022771018289,-0.44403821594846704,-3.1893502069582294,0.769204481239512,-1.6894256124490101,1
B16_S09,batch_16,0.46688299223874213,-0.8405817826140651,0.31252329401204426,-1.5197998601743,2.2126758929546333,-0.1723513941479226,1
B16_S10,batch_16,0.9728737206097888,1.484577571569781,2.116074166637021,-0.8274305556762759,0.2521138434843371,0.7294120100791647,1
B16_S11,batch_16,-0.041429192083392324,-1.3862118875686686,-0.35236740390797094,-0.13774406365845104,-1.3228571755760798,0.7381306418746093,1
B16_S12,batch_16,-0.19658155974539226,-1.4497413760912519,0.9107334815686317,-1.423218091285253,1.506900360771024,-1.166272477428522,1
B16_S13,batch_16,0.06609768263925277,1.6415804300934278,-0.9843592330213576,-0.7894162117583852,-0.7306769616008659,-0.616250452203049,0
B16_S14,batch_16,-1.8731100052906295,1.3566718022421722,-0.12509196010731657,-1.0523030229445276,0.948987193622781,0.8862802559902994,0
B16_S15,batch_16,-0.6724927720572358,-1.3034605746403758,-0.5797228868542319,-1.133619946629123,1.1209443862404898,-0.5892660094783987,0
B16_S16,batch_16,-0.3225723470169225,0.19183546089237435,-0.49288597326473793,-0.33753398009531665,1.3585401005857423,-0.02875330119820538,0
B16_S17,batch_16,1.9460375366965608,-2.422770581306222,1.5298874177004786,0.21039220721805085,0.9490255997262773,1.4275429484288986,1
B16_S18,batch_16,0.18754242339743343,1.6657247162599536,0.04167442396118132,-1.4237418635031056,0.2575720641749907,0.43598881611347606,0
B17_S01,batch_17,-0.13554397840775328,2.633325677266589,0.11126441407217738,1.5830359174998008,-0.21301960624060437,0.9741274775383535,0
B17_S02,batch_17,0.3396247497341643,0.6241685288665324,0.16865064449120215,-0.9086299403196995,0.7261911234181029,0.5632332056822733,0
B17_S03,batch_17,-0.15145503738152127,0.316500665847053,1.842930879398845,0.9230413814719344,-1.646040928607018,-0.4123903695763533,0
B17_S04,batch_17,0.33364238917588984,0.03881151629700862,0.27610790847830324,0.9890618375833679,0.6323692340938056,0.1925301644664667,1
B17_S05,batch_17,0.5537034844896491,0.05167980689952043,0.4170649822877786,1.0676858145888182,0.4715557256048942,-0.5242676577337031,1
B17_S06,batch_17,1.4559378408092574,-0.820921609498506,0.5149924910650348,3.3403920140302703,-0.23939805431464145,-1.2254814845142772,1
B17_S07,batch_17,-1.0151412812270468,-1.7971396055418913,1.841310679546231,1.624773841443722,-0.6807604708726196,-1.487041315196037,1
B17_S08,batch_17,-0.7046648407514815,-1.7489284779435152,0.2121096243118114,-0.46454472644147593,0.39013796397703615,-0.2241063893884228,1
B17_S09,batch_17,0.4940853073878532,-1.105688137538591,1.5727420634519,-1.7954492162108515,-0.795430299821626,-0.2030963352343079,1
B17_S10,batch_17,-0.9419553164610313,-1.5462025684693839,-0.029109533731734583,-0.817811624864457,-0.17052746125380455,0.33292262855392024,1
B17_S11,batch_17,-0.03741210316469723,2.4458753540398104,1.57367493038506,-0.0496372610053466,-0.4748660599258855,-1.476647666421585,0
B17_S12,batch_17,0.07982602237869524,0.26224046285338165,-0.41462927952686335,1.8305753257023918,-1.168389885387777,-1.5025972139388488,0
B17_S13,batch_17,-0.8114202487404796,-0.4485041410598396,-1.0656584472756823,0.8829318341558912,-0.3930569724089965,0.5329799853355186,0
B17_S14,batch_17,1.00412299253576,-3.088598264792877,0.6064625333772435,-0.4639465009175313,0.348800552580563,-0.35407703293274895,1
B17_S15,batch_17,-1.83037441689529,-0.895408499386051,0.26295614979550164,0.2477086046111107,-0.3222837608789737,1.1430376889551712,0
B17_S16,batch_17,0.03691524334619273,-0.9395748212794223,1.60692628740897,-0.07536845659614788,-0.82852240231419,-0.41672326291864864,1
B17_S17,batch_17,1.1402606997591145,-0.5143575250783193,1.0685399612253188,0.7594957577276781,-0.013427437135961506,0.507631399659886,1
B17_S18,batch_17,0.7505704232016202,0.18064243516528178,1.4419936445726966,-0.7817991405550967,1.929322259914319,-0.38869159768196776,1
B18_S01,batch_18,3.0333211144572627,1.7344329389409012,0.47746193456954883,1.9229424238194746,-0.3783658224820161,1.1726716775346588,1
B18_S02,batch_18,-0.9074784208498708,0.8060959329426434,0.44212803814446927,-0.32013392192744367,1.5118417121269014,-0.06263070910760768,0
B18_S03,batch_18,1.2412844644414631,1.3294342395256866,0.53033308039927,0.2956604724737728,1.226526666611167,1.6901061474261834,0
B18_S04,batch_18,0.3781501749356724,0.33601759655374924,-2.5919988241956067,1.681957795097126,0.2958855617897863,0.28631041873833574,0
B18_S05,batch_18,0.013134149377784232,1.4546005382548066,0.8582312321943043,0.933803423530974,-0.07650454213146674,0.07805939289016975,0
B18_S06,batch_18,0.5223371295129536,2.047640222287151,0.6197977652467471,-0.02578806483033108,1.0411189437244124,-1.167897292837786,0
B18_S07,batch_18,1.212393208517742,1.1961694738991209,-0.169325364559344,1.4734093670029558,1.8240653594423588,0.592740116862263,1
B18_S08,batch_18,0.9542782268595894,-0.3401086509669571,-0.7561493453544835,0.04916542925603712,1.764477039360002,-0.011368090958426197,1
B18_S09,batch_18,-0.08266049554878818,0.7770587909761679,-0.10142611801529987,0.017913121643877206,2.1473833168936043,-0.6652236433169819,1
B18_S10,batch_18,0.6645331979473988,-0.3264075950921541,-0.37743748973525854,0.5850337495702322,-0.7256097465098337,-0.5693081875035314,1
B18_S11,batch_18,-0.8053949809494639,-0.9109958153255562,1.5547274303173864,-0.4587561731048713,-0.1791746371895918,2.6576045397720223,1
B18_S12,batch_18,1.135764410249616,0.8976886853167094,0.23027354809930076,2.0922230134524384,0.8421730652005023,-1.4100229789387622,1
B18_S13,batch_18,-0.02585921902333488,0.1852798270767565,0.8728306322631002,-1.0171241098396229,2.3445638128010966,-0.33085246385542866,0
B18_S14,batch_18,2.087513623408835,0.472753922529247,0.6758619777615135,2.5142378789366466,1.5733517058160553,0.29640311394581054,1
B18_S15,batch_18,1.5650331914627986,-0.18319809398811326,0.101523480873815,-0.19728180316077099,1.2338220660725407,-0.3196488879290966,1
B18_S16,batch_18,-0.5970275189792346,1.1673906705570136,1.357138484931165,-0.41888707066445746,-1.5578622340706896,0.8017967057514186,1
B18_S17,batch_18,1.1992295893194176,0.378109800850168,0.08663252233666659,1.6621725126749232,-2.6568958018750597,1.5778637222544452,0
B18_S18,batch_18,1.032810146024038,1.4362246132271002,0.9509782163000822,-0.6638269517136222,1.729349023705815,-1.5590706410215933,1
B19_S01,batch_19,-1.060355088378019,-1.174652363217662,0.436519076894219,-1.2598594347793157,1.6470426129633489,0.24852180906661192,0
B19_S02,batch_19,-1.4980172009573185,-0.9006601392258453,0.020541263244664494,-2.8801758353185165,0.32558413013667864,-1.067491404455978,1
B19_S03,batch_19,1.0658844997375,0.02157678671229235,-0.5472472029073256,0.10036536885574532,1.2122191284428045,-0.08417173210149163,1
B19_S04,batch_19,-0.3546151617985206,-0.41464361645655423,-1.233906814634496,-1.6433110818682406,2.9546301238966413,0.220284655587401,0
B19_S05,batch_19,-2.630222752085623,0.1879031834980538,-0.44236581982492357,-2.8110726310851133,-0.1890226576832934,1.8038102245739178,0
B19_S06,batch_19,0.32951358320143864,-0.10569527104098159,0.6804555811909269,-1.702956664140376,1.8991206804578735,-1.4161570475678364,0
B19_S07,batch_19,1.36096802417649,-1.1972099084642847,-0.9402359796542632,-1.9978807348607455,2.0149474155706457,0.9373897041093713,0
B19_S08,batch_19,-1.796376175265273,-0.8015112205215336,0.11973590797374639,-0.5395360906714318,3.1691226469369056,-0.868744338029212,0
B19_S09,batch_19,-0.664513379999835,1.0773891352592668,-0.7066568822502168,-3.524066635108756,2.712073842605877,-0.5118853142048873,0
B19_S10,batch_19,0.05804954802540552,0.9112937048160896,-0.5454747289607025,0.49978705743236684,1.3568617844540904,-1.6820393253125843,0
B19_S11,batch_19,0.22924886548579454,1.5029047126531099,-0.5461487306347056,-2.896352755200878,0.998063193343835,1.878656610145156,0
B19_S12,batch_19,0.024528381907533314,-0.648315591852439,-0.6232292936710156,-1.4924164490633227,0.3800050714600297,-0.8672591750224633,1
B19_S13,batch_19,-2.283497908367183,0.5596850871692345,-0.24834593694413687,-1.4787949382886094,1.5884773816482127,0.7596555612155563,0
B19_S14,batch_19,-0.534766841181928,-1.0267305592354496,1.3244007169377996,-0.13793864307075476,1.5823006014116583,0.8538800732784193,1
B19_S15,batch_19,-0.8311891738565536,0.9884590737299801,1.3917773130033881,-1.425077480673973,0.8596870106921011,2.148621933029388,0
B19_S16,batch_19,-2.1985343907514414,-2.0730736073621543,0.06762403210010953,-0.24247287159808217,2.3323198357968953,-0.14776608717560313,0
B19_S17,batch_19,-0.4367680445496022,-0.9401101627907327,-0.5620358021100778,-1.386249002378732,2.4942301529818875,-1.3071733259407237,0
B19_S18,batch_19,0.08141071117612164,1.0530218153975892,-0.8440228842808548,0.3873323826781805,1.1850567344014622,-1.5636896100135589,0
B20_S01,batch_20,-1.2673005513076583,-0.5730928826880948,3.6471147274558775,0.48981183235312253,1.6309877691044672,1.560806291034478,1
B20_S02,batch_20,-0.46748859910854523,-0.20736455827882702,0.45974044129038294,-1.3283355632974447,0.9231445757052366,0.8591203723688996,0
B20_S03,batch_20,-1.4017824457484391,0.2477170731855559,-0.6464745878124776,-2.489007558879048,1.4277084570765948,0.655033775559984,0
B20_S04,batch_20,-1.6510316504758007,-0.17557290952363938,0.7420751200643932,0.3627136606269009,1.6625931055023546,-2.4161566595107753,0
B20_S05,batch_20,0.9882386283905353,-1.763350355795,1.7787852833810314,-0.16878612221707362,1.3487597873620556,-0.40783906302516987,1
B20_S06,batch_20,0.6799983198796943,0.5194114259524956,0.8177981801486834,-0.43375418148387435,0.5754187046324106,2.1670275335421576,1
B20_S07,batch_20,-1.0818542604090313,-0.33319974535726793,0.25350971648107656,0.15751306272511292,0.9972076473170828,-0.8171094247874853,0
B20_S08,batch_20,-1.1728341357845236,-0.19908752629493592,-1.0020090664970156,0.6681575128921983,2.426428758298612,1.1508497665356703,0
B20_S09,batch_20,0.4402507146022553,-0.9194286467726869,1.9369304872434792,-0.5478956331787544,1.569138578784959,0.6610417008577993,1
B20_S10,batch_20,-0.2893356846931504,0.5316535042598275,-0.9868095863032433,-0.8450949501636557,-1.3566960407861162,-0.16862602395930015,0
B20_S11,batch_20,-0.5528568678608614,-2.4957095230317794,-0.5161547663373466,0.9522405483252621,0.48513760219229923,1.6983778607224074,1
B20_S12,batch_20,0.412728411443644,-0.9234782151028994,-3.1456958776315993,-1.2169978304025355,1.6618561277558277,-1.484132459302038,0
B20_S13,batch_20,0.5605565822479674,-0.24801661137102046,-1.1279831719404942,-0.2315643172444496,0.8429845036912117,1.947393886748766,0
B20_S14,batch_20,1.5484632803463947,-0.4007358916615136,-0.8814500831672467,0.8176592211298387,0.013504084462443111,-0.33627278874269945,1
B20_S15,batch_20,-1.4993710594579086,-1.068192514672348,-1.1570741586448487,0.5208201464011473,-0.7422676067974516,-0.03140633137632115,0
B20_S16,batch_20,-0.24851278129995857,-0.30308112038873675,0.3325729895803914,0.22777808235274036,-0.004055065330186514,-0.6727442444821603,0
B20_S17,batch_20,-1.0192292234692362,-1.122383944717055,-0.14175799571552353,-1.2827048237229595,2.262402071998922,0.8456220317365319,0
B20_S18,batch_20,-0.8742074647957028,-1.1655146479245766,-0.3687129923319463,-1.8140160761224782,-0.6536455823073526,-1.2887366754904235,0
B21_S01,batch_21,0.4033731156284518,0.24283034946699372,0.42792855026197296,0.026800046255002805,1.385316686621922,0.18617521560780947,0
B21_S02,batch_21,-2.6933155033675558,-1.6204228281608115,-0.38749813182971515,-0.1404124424036931,-1.1004261007455731,2.5630838237230944,0
B21_S03,batch_21,1.0224113386333724,-0.3988567980726275,1.0298233217462287,0.40234012597519386,-0.16699496738448644,0.7896793317070117,1
B21_S04,batch_21,-0.08309980103719461,1.9033387231892727,1.2597244216549954,-0.4462025061026309,0.4218657772774067,0.8452615693831216,0
B21_S05,batch_21,0.3158911374887792,-2.184889895048499,1.6303281172400703,2.032380432688408,0.5403643647818493,-0.8514972729142349,1
B21_S06,batch_21,1.0766498520887762,1.0606518817093726,0.38259797888656616,-1.216173821237842,-1.4201333939347767,0.04915994116252698,1
B21_S07,batch_21,-0.20168855574964667,1.0547646192457723,0.5882324656988165,1.6566886467266397,2.48860898961472,-1.0502058627142474,1
B21_S08,batch_21,-2.0439081791493763,0.30331363161369435,-0.2988956398401499,-0.6578849807941685,0.07210623769468044,0.5543621352489567,0
B21_S09,batch_21,0.09608958585386018,0.45427612939357026,-1.2271779276813064,-0.2868250457583168,-0.3094717879783529,-0.04639081959176705,0
B21_S10,batch_21,-2.333432901868479,-0.7424611939772758,-0.7437955995444017,-0.46226000121583644,0.2529268425488001,-0.33307977318965143,0
B21_S11,batch_21,-0.7881413917605153,-0.3875268566028358,0.7061559767650272,-0.4260148046111013,0.7109960680742906,0.03251531326657697,1
B21_S12,batch_21,-0.681140929228696,0.7492715725669463,2.2720642171451595,-1.1729663846951084,0.524379676181094,-0.9446991233588605,0
B21_S13,batch_21,-1.007609754892201,-0.8979282131678923,0.9407742035396104,0.4609764693651416,0.16409958336084857,0.4376440498134052,1
B21_S14,batch_21,-1.480818724517235,0.3547092802201493,0.4829401164654943,0.38902377875906935,-0.4152555998549146,0.9287351223914115,0
B21_S15,batch_21,-2.1600629550497863,-0.49606782419571854,-0.690791192271877,-2.646536811867153,-0.20667636289624797,-0.8218171702161019,0
B21_S16,batch_21,0.8437527905084484,-0.9331207884441208,1.2338410918847638,-0.24394297610319074,-0.2333852718622505,-1.1632216943398583,1
B21_S17,batch_21,-1.2002889872142517,-0.3716541440790755,0.10091369083914142,2.4293666941059264,0.12614789839348636,-1.462315919526385,0
B21_S18,batch_21,-1.4665679154833866,-0.32464800103462255,-0.7356698929168928,-2.205387739742975,-0.7988605057089784,-1.1590770185446697,0
B22_S01,batch_22,-1.5812977554338885,0.008898448473136006,1.32438539749745,0.681796066969703,-0.10252075183831266,0.32847626334330815,0
B22_S02,batch_22,-0.9324689062500047,-0.23046225630556055,0.4687342912942685,-0.5894291651391281,0.11536934816822608,0.5148037410730142,0
B22_S03,batch_22,-0.5331483142014336,-0.7569379427627984,-0.23562527766656027,-0.7241478587014456,-1.8495493485179506,-0.45769068282487363,1
B22_S04,batch_22,2.7532487703443613,-1.237172121574234,0.4062363959926123,0.2618811877410743,0.48396060904132265,-0.9635834749552064,1
B22_S05,batch_22,-1.043499312704211,-0.14807804663694163,0.32069389511471874,1.2199563871191859,-0.9586744405017711,0.8133811599214558,0
B22_S06,batch_22,-2.5304006298009334,-0.7060785202456091,0.11630405439722608,-0.5736543481211358,-0.8083372199147549,0.34685531013669985,0
B22_S07,batch_22,-0.8812657820412101,-1.5860863221331059,0.9959938858923065,-0.8139306809605278,0.4825672098570798,-0.512481662567748,1
B22_S08,batch_22,0.2626981916217046,-1.1273023717966746,-0.6210786407131381,1.4707586559363486,-1.92954736463913,2.7554253309965717,0
B22_S09,batch_22,0.17255734057732716,0.41736315041674155,-0.7246553926233679,0.5361795586631215,-0.43977632697500046,-0.025542710963325277,0
B22_S10,batch_22,-0.24394716126175797,-1.292113657644604,0.31521610973332953,0.921989489885193,-0.21125025535588027,-0.6091046809405383,1
B22_S11,batch_22,0.11670108006230182,-0.9477104434241631,-0.011461837613895298,0.5453884714040462,0.10498902598152615,0.5861078912122275,1
B22_S12,batch_22,1.3670233774605967,-0.5399448431971137,-0.7820676814544603,0.5229747526457749,-0.22725684460318976,0.8237825208670613,1
B22_S13,batch_22,0.25333250395804785,1.642134562945552,1.7547082685102944,1.4509166300323968,0.2063056777754041,-0.3401130333306906,0
B22_S14,batch_22,-0.7689617008244429,0.19033100470402134,0.19701743404977823,0.41549324932177223,-0.6187259832205746,1.1896950399502986,0
B22_S15,batch_22,-0.9580563013933023,-0.7848213424811813,0.7988352084019268,-0.45311089012176,-1.4819330929113308,-0.8197828101676228,0
B22_S16,batch_22,0.37208964751423546,-0.5199685859326972,1.7027584477156659,1.7421442898675894,-0.6311260232279721,0.631992254674101,1
B22_S17,batch_22,-0.9987350215012347,-0.3457655692321585,0.9959920750737781,0.2507345269706571,-1.1754560758120367,0.9777688455462372,0
B22_S18,batch_22,-0.24747094356147,0.6607647332171176,0.4367258427706517,0.5124377132838545,0.7122693271831569,-0.45029567976595214,0
B23_S01,batch_23,0.41132861625810196,-0.9151317005852886,-0.09511447916559398,-0.7269611952843467,-0.627342652894102,-0.3736633734902694,0
B23_S02,batch_23,3.346092443591087,1.9276159421014143,-0.2292709893398507,-1.5751784918694933,-0.7272479726895079,-1.110535673084376,1
B23_S03,batch_23,2.4071036737077947,0.06084264334704437,0.34389684543246385,-0.9584928095092937,0.10476080596121906,-1.0234281184398093,1
B23_S04,batch_23,-0.7769253482039171,1.322928172742575,0.050810043796471804,-1.037847136829623,-0.4861588482947033,0.10824188819680469,0
